timestamp,watts,vram_mb,temp_c
1787319714,24.51,366,66
1787319715,24.37,366,66
1787319716,24.27,366,66
1787319717,23.87,366,66
1787319718,24.32,366,66
1787319719,23.63,366,66
1787319720,23.13,366,66
1787319721,23.10,366,66
1787319722,22.99,366,66
1787319723,23.45,366,67
1787319724,23.58,366,67
1787319725,23.26,366,67
1787319726,23.32,366,67
1787319727,23.36,366,67
1787319728,22.96,366,67
1787319729,22.94,366,67
1787319730,22.52,366,67
1787319731,22.63,366,67
1787319732,23.09,366,67
1787319733,23.89,366,67
1787319734,24.32,366,67
1787319735,23.73,366,67
1787319736,23.36,366,67
1787319737,23.35,366,67
1787319738,23.32,366,67
1787319739,23.64,366,67
1787319740,23.92,366,68
1787319741,23.19,366,68
1787319742,22.10,366,68
1787319743,24.02,366,68
1787319744,23.98,366,68
1787319745,24.59,366,68
1787319746,20.80,366,68
1787319747,20.40,366,68
1787319748,20.26,366,67
1787319749,20.13,366,67
1787319750,19.95,366,67
1787319751,19.51,366,67
1787319752,19.44,373,67
1787319753,20.01,366,68
1787319754,20.53,366,67
1787319755,20.53,366,68
1787319756,20.55,366,67
1787319757,20.01,366,67
1787319758,20.08,366,67
1787319759,19.83,366,67
1787319760,19.17,366,67
1787319761,19.01,366,67
1787319762,18.84,366,67
1787319763,18.72,366,67
1787319764,18.58,366,67
1787319765,17.72,399,67
1787319766,12.90,400,66
1787319767,10.26,217,65
1787319768,9.20,217,65
1787319769,9.08,217,64
1787319770,8.75,217,64
1787319771,8.73,217,64
1787319772,8.73,217,64
1787319773,8.80,268,64
1787319774,14.89,396,65
1787319775,14.76,362,65
1787319776,9.80,358,64
1787319777,12.34,320,64
1787319778,9.73,307,64
1787319779,9.62,307,64
1787319780,10.56,307,64
1787319781,13.67,1691,66
1787319782,17.25,3758,66
1787319783,15.49,3812,66
1787319784,14.69,3859,66
1787319785,27.85,3853,68
1787319786,34.44,3853,70
1787319787,52.87,3853,74
1787319788,54.84,3853,76
1787319789,53.67,3853,76
1787319790,51.16,3853,76
1787319791,59.35,3859,78
1787319792,54.87,3853,78
1787319793,55.64,3853,78
1787319794,55.17,3853,79
1787319795,54.20,3853,79
1787319796,54.76,3857,79
1787319797,55.47,3855,80
1787319798,55.62,3855,80
1787319799,57.10,3849,81
1787319800,59.84,3849,81
1787319801,56.24,3855,81
1787319802,57.62,3855,81
1787319803,60.14,3849,82
1787319804,56.97,3849,82
1787319805,59.49,3849,83
1787319806,52.27,3855,82
1787319807,39.81,3834,81
1787319808,30.94,3840,77
1787319809,29.98,3834,77
1787319810,30.58,3834,77
1787319811,31.73,3834,77
1787319812,31.71,3834,77
1787319813,31.02,3834,76
1787319814,29.96,3834,76
1787319815,29.76,3834,76
1787319816,29.97,3834,76
1787319817,30.56,3834,76
1787319818,31.88,3834,77
1787319819,32.72,3834,77
1787319820,32.69,3834,77
1787319821,30.83,3834,77
1787319822,32.04,3834,77
1787319823,32.08,3834,77
1787319824,29.75,3828,77
1787319825,30.57,3828,77
1787319826,28.40,3828,77
1787319827,27.35,3828,76
1787319828,27.51,3828,76
1787319829,27.14,3828,76
1787319830,26.99,3828,76
1787319831,26.94,3828,76
1787319832,27.09,3828,76
1787319833,26.83,3828,76
1787319834,26.93,3828,76
1787319835,26.31,3828,76
1787319836,27.26,3828,76
1787319837,27.08,3828,76
1787319838,25.24,3828,76
1787319839,25.63,3828,76
1787319840,25.47,3828,76
1787319841,25.25,3828,76
1787319842,24.99,3828,76
1787319843,24.85,3828,76
1787319844,15.48,3868,74
1787319845,14.24,3261,74
1787319846,14.27,330,73
1787319847,13.15,330,72
1787319848,12.11,330,72
1787319849,9.52,330,71
1787319850,9.35,330,71
1787319851,9.24,330,71
1787319852,9.21,448,70
1787319853,10.02,485,70
1787319854,10.93,467,70
1787319855,20.63,703,72
1787319856,31.10,704,75
1787319857,31.36,700,75
1787319858,30.89,698,75
1787319859,29.70,698,75
1787319860,29.76,698,75
1787319861,31.75,698,76
1787319862,30.81,698,76
1787319863,30.10,698,76
1787319864,30.87,698,76
1787319865,31.53,698,76
1787319866,29.43,698,76
1787319867,29.09,698,76
1787319868,28.44,698,76
1787319869,28.74,698,76
1787319870,28.96,698,76
1787319871,29.11,698,77
1787319872,29.05,698,77
1787319873,29.28,698,77
1787319874,29.06,698,77
1787319875,29.58,698,77
1787319876,29.69,698,77
1787319877,29.01,698,77
1787319878,28.65,698,77
1787319879,28.99,698,77
1787319880,28.45,698,77
1787319881,28.27,698,77
1787319882,27.73,698,77
1787319883,30.15,698,78
1787319884,30.39,698,78
1787319885,29.36,698,78
1787319886,28.22,698,78
1787319887,28.46,698,78
1787319888,28.14,698,77
1787319890,28.20,698,78
1787319891,28.70,698,78
1787319892,29.42,698,78
1787319893,28.57,698,78
1787319894,28.99,698,78
1787319895,30.27,698,78
1787319896,31.04,698,78
1787319897,28.67,698,78
1787319898,27.92,698,78
1787319899,27.61,698,78
1787319900,27.62,698,78
1787319901,26.75,698,78
1787319902,26.23,698,78
1787319903,26.18,698,78
1787319904,26.45,698,78
1787319905,26.05,698,78
1787319906,26.15,698,78
1787319907,26.45,698,78
1787319908,26.67,698,78
1787319909,26.99,698,78
1787319910,26.62,698,78
1787319911,26.38,698,78
1787319912,26.44,698,78
1787319913,25.91,698,78
1787319914,25.49,698,78
1787319915,25.36,698,78
1787319916,24.79,754,77
1787319917,14.63,755,76
1787319918,14.40,385,75
1787319919,12.35,384,74
1787319920,9.91,384,73
1787319921,9.89,384,73
1787319922,9.46,384,73
1787319923,9.43,384,73
1787319924,9.40,384,72
1787319925,10.72,371,73
1787319926,30.35,342,77
1787319927,35.98,337,78
1787319928,30.42,332,77
1787319929,33.06,331,77
1787319930,31.01,325,77
1787319931,30.58,325,77
1787319932,31.03,325,77
1787319933,30.98,325,77
1787319934,31.08,325,78
1787319935,30.40,325,77
1787319936,30.68,325,78
1787319937,30.49,325,78
1787319938,31.77,325,78
1787319939,31.20,325,78
1787319940,32.27,325,78
1787319941,32.61,325,78
1787319942,32.49,325,78
1787319943,31.60,325,78
1787319944,32.91,325,79
1787319945,32.58,325,78
1787319946,34.01,325,79
1787319947,33.85,325,79
1787319948,34.53,325,79
1787319949,35.81,325,79
1787319950,34.78,325,79
1787319951,34.78,325,79
1787319952,34.69,325,79
1787319953,35.00,325,80
1787319954,35.09,325,79
1787319955,35.70,325,80
1787319956,35.89,325,80
1787319957,36.00,325,80
1787319958,36.49,325,80
1787319959,36.00,325,80
1787319960,36.01,325,80
1787319961,34.53,325,80
1787319962,35.15,325,80
1787319963,36.79,325,80
1787319964,35.15,325,80
1787319965,35.24,325,80
1787319966,35.49,325,80
1787319967,34.54,325,80
1787319968,35.48,325,80
1787319969,34.16,325,80
1787319970,33.84,325,80
1787319971,33.97,325,80
1787319972,32.67,325,80
1787319973,33.15,325,80
1787319974,32.45,325,80
1787319975,32.76,325,80
1787319976,31.99,325,80
1787319977,33.10,325,80
1787319978,31.37,325,80
1787319979,31.72,325,80
1787319980,31.68,325,80
1787319981,30.79,325,80
1787319982,31.55,325,80
1787319983,30.62,325,80
1787319984,30.96,325,80
1787319985,30.69,335,80
1787319986,20.93,335,77
1787319987,14.55,335,77
1787319988,13.71,335,76
1787319989,11.14,335,75
1787319990,9.59,335,74
1787319991,9.42,335,74
1787319992,9.23,335,73
1787319993,9.24,315,73
1787319994,11.48,320,74
1787319995,27.60,319,77
1787319996,35.74,317,79
1787319997,51.44,311,83
1787319998,72.97,309,87
1787319999,70.99,309,87
1787320000,64.82,309,87
1787320001,64.36,309,87
1787320002,59.37,309,86
1787320003,59.32,309,87
1787320004,59.37,309,87
1787320005,56.13,309,86
1787320006,53.73,315,86
1787320007,53.67,309,86
1787320008,54.06,309,87
1787320009,53.94,309,87
1787320010,54.12,309,87
1787320011,53.25,309,86
1787320012,48.47,309,86
1787320013,48.49,309,86
1787320014,48.36,309,86
1787320015,48.50,309,86
1787320016,48.46,309,86
1787320017,48.55,309,86
1787320018,48.60,309,87
1787320019,48.50,309,87
1787320020,48.60,315,87
1787320021,48.59,309,87
1787320022,48.55,309,87
1787320023,48.21,309,87
1787320024,44.78,309,87
1787320025,47.94,309,87
1787320026,44.11,309,86
1787320027,43.22,309,86
1787320028,47.68,309,87
1787320029,44.09,309,86
1787320030,45.19,309,87
1787320031,47.27,309,87
1787320032,43.57,315,87
1787320033,46.18,309,87
1787320034,44.15,309,86
1787320035,41.15,309,86
1787320036,45.38,309,87
1787320037,45.68,309,87
1787320038,41.26,309,86
1787320039,45.28,309,87
1787320040,41.81,309,86
1787320041,42.62,309,87
1787320042,41.01,309,86
1787320043,44.19,309,87
1787320044,40.19,309,86
1787320045,44.06,315,87
1787320046,44.31,309,87
1787320047,41.65,309,86
1787320048,41.30,309,87
1787320049,43.80,309,87
1787320050,39.46,309,87
1787320051,43.48,309,87
1787320052,43.59,309,87
1787320053,40.46,315,86
1787320054,39.93,321,85
1787320055,17.23,321,82
1787320056,15.13,321,81
1787320057,14.07,321,81
1787320058,13.05,321,79
1787320059,12.18,321,79
1787320060,10.22,321,79
1787320061,10.07,321,78
1787320062,9.86,269,78
1787320063,14.06,238,79
1787320064,14.95,241,79
1787320065,14.44,683,79
1787320066,21.96,683,80
1787320067,22.22,675,80
1787320068,22.16,675,80
1787320069,22.15,675,80
1787320070,22.14,675,80
1787320071,22.01,675,80
1787320072,21.88,675,80
1787320073,21.82,675,80
1787320074,21.67,675,80
1787320075,21.54,675,80
1787320076,21.54,675,80
1787320077,21.40,675,79
1787320078,21.32,675,80
1787320079,21.03,675,79
1787320080,21.08,675,79
1787320081,21.00,675,79
1787320082,21.32,675,79
1787320083,21.01,675,79
1787320084,20.63,676,79
1787320085,20.58,676,79
1787320087,21.59,676,79
1787320088,21.64,676,79
1787320089,21.65,676,79
1787320090,21.55,676,79
1787320091,21.19,676,79
1787320092,21.50,676,79
1787320093,21.36,676,79
1787320094,21.01,676,79
1787320095,21.18,676,79
1787320096,21.48,676,79
1787320097,21.78,676,79
1787320098,21.64,676,79
1787320099,20.85,676,79
1787320100,20.65,676,79
1787320101,20.06,676,79
1787320102,20.04,676,79
1787320103,20.02,676,79
1787320104,20.06,676,79
1787320105,19.99,676,79
1787320106,19.89,676,79
1787320107,19.79,676,79
1787320108,19.83,676,79
1787320109,19.84,676,79
1787320110,19.90,676,79
1787320111,19.77,676,79
1787320112,20.56,676,79
1787320113,21.18,676,79
1787320114,21.33,676,79
1787320115,21.42,676,79
1787320116,21.19,676,79
1787320117,20.21,676,79
1787320118,20.37,676,79
1787320119,19.93,676,78
1787320120,19.71,676,79
1787320121,20.19,676,78
1787320122,19.78,676,78
1787320123,19.63,676,78
1787320124,19.60,676,78
1787320125,19.60,676,78
1787320126,14.74,231,78
1787320127,14.59,219,77
1787320128,13.52,219,76
1787320129,10.25,219,75
1787320130,9.69,219,75
1787320131,9.60,219,75
1787320132,9.53,219,74
1787320133,9.49,219,74
1787320134,11.01,377,75
1787320135,15.41,738,75
1787320136,32.69,797,80
1787320137,48.55,790,83
1787320138,55.90,781,84
1787320139,54.25,776,84
1787320140,55.81,776,84
1787320141,53.76,776,86
1787320142,55.88,776,86
1787320143,54.44,776,86
1787320144,53.93,776,86
1787320145,51.47,776,86
1787320146,54.46,776,86
1787320147,55.69,776,87
1787320148,56.84,776,87
1787320149,53.40,776,87
1787320150,51.42,776,86
1787320151,51.77,776,87
1787320152,52.30,776,87
1787320153,50.96,776,87
1787320154,52.04,776,87
1787320155,52.75,776,87
1787320156,52.91,776,87
1787320157,53.08,776,88
1787320158,53.12,776,88
1787320159,53.20,776,88
1787320160,53.25,776,88
1787320161,53.42,776,88
1787320162,53.46,776,88
1787320163,53.46,776,88
1787320164,53.63,776,89
1787320165,53.71,776,89
1787320166,53.92,776,89
1787320167,53.77,776,89
1787320168,48.56,776,88
1787320169,48.47,776,88
1787320170,48.41,776,88
1787320171,48.41,776,88
1787320172,48.50,776,88
1787320173,48.56,776,88
1787320174,48.58,776,88
1787320175,48.35,776,88
1787320176,48.44,776,88
1787320177,48.50,776,89
1787320178,46.30,776,88
1787320179,47.00,776,89
1787320180,49.31,776,89
1787320181,47.56,776,89
1787320182,47.30,776,89
1787320183,47.50,776,89
1787320184,47.15,776,89
1787320185,47.58,776,89
1787320186,47.37,776,89
1787320187,46.97,776,89
1787320188,46.15,776,89
1787320189,46.97,776,89
1787320190,45.41,776,88
1787320191,45.53,776,89
1787320192,45.30,776,89
1787320193,47.29,776,89
1787320194,44.68,776,89
1787320195,31.82,233,85
1787320196,15.73,233,83
1787320197,14.95,219,83
1787320198,14.23,219,82
1787320199,12.87,219,82
1787320200,11.55,219,81
1787320201,10.23,219,80
1787320202,9.98,219,80
1787320203,10.35,333,79
1787320204,13.39,340,79
1787320205,11.48,318,79
1787320206,11.19,318,79
1787320207,27.65,1565,81
1787320208,31.16,1564,83
1787320209,30.30,1562,83
1787320210,30.97,1562,83
1787320211,32.39,1562,83
1787320212,32.89,1562,84
1787320213,33.36,1562,84
1787320214,33.28,1562,84
1787320215,32.10,1562,84
1787320216,32.59,1561,84
1787320217,31.51,1561,84
1787320218,31.89,1561,84
1787320219,31.68,1561,84
1787320220,30.86,1561,84
1787320221,30.41,1561,84
1787320222,30.11,1561,84
1787320223,30.52,1561,84
1787320224,30.14,1561,84
1787320225,30.80,1561,84
1787320226,31.18,1561,84
1787320227,30.70,1561,84
1787320228,30.97,1561,84
1787320229,31.31,1561,84
1787320230,31.59,1561,84
1787320231,31.72,1561,84
1787320232,31.27,1561,84
1787320233,31.58,1561,84
1787320234,31.03,1561,84
1787320235,32.29,1561,84
1787320236,32.29,1561,84
1787320237,31.80,1561,84
1787320238,30.30,1561,84
1787320239,30.01,1561,84
1787320240,30.10,1561,84
1787320241,30.34,1561,84
1787320242,31.30,1561,84
1787320243,32.10,1561,85
1787320244,31.46,1561,85
1787320245,31.14,1561,85
1787320246,35.76,1561,85
1787320247,32.62,1561,85
1787320248,31.72,1561,84
1787320249,29.54,1561,84
1787320250,29.22,1561,84
1787320251,28.87,1561,84
1787320252,28.88,1561,84
1787320253,28.42,1561,84
1787320254,28.30,1561,84
1787320255,28.37,1561,84
1787320256,28.22,1561,84
1787320257,28.34,1561,84
1787320258,28.63,1561,84
1787320259,28.66,1561,84
1787320260,28.69,1561,84
1787320261,28.33,1561,84
1787320262,27.70,1561,84
1787320263,27.35,1561,84
1787320264,26.85,1561,84
1787320265,26.48,1561,84
1787320266,26.34,1561,84
1787320267,26.32,1561,84
1787320268,21.29,1650,82
1787320269,14.22,325,81
1787320270,14.12,325,81
1787320271,11.13,325,79
1787320272,10.09,325,79
1787320273,9.98,325,79
1787320274,9.84,325,78
1787320275,9.80,325,78
1787320276,10.27,377,79
1787320277,15.05,1173,79
1787320279,14.97,1801,79
1787320280,17.36,2158,80
1787320281,22.26,2273,82
1787320282,25.43,2331,80
1787320283,14.96,2643,79
1787320284,14.64,2899,79
1787320285,13.37,3147,78
1787320286,11.09,3391,77
1787320287,10.85,3643,77
1787320288,10.73,3867,77
1787320289,10.84,3877,77
1787320290,11.90,3865,78
1787320291,34.46,3856,82
1787320292,36.52,3848,82
1787320293,34.97,3848,82
1787320294,34.78,3848,82
1787320295,34.80,3848,82
1787320296,35.61,3848,82
1787320297,35.55,3848,83
1787320298,36.79,3848,82
1787320299,34.65,3848,82
1787320300,35.17,3848,83
1787320301,35.05,3848,83
1787320302,34.80,3848,83
1787320303,35.35,3848,83
1787320304,34.55,3848,83
1787320305,36.37,3848,83
1787320306,35.69,3848,83
1787320307,35.55,3848,83
1787320308,35.78,3848,83
1787320309,35.13,3848,83
1787320310,36.06,3848,82
1787320311,34.77,3848,83
1787320312,37.06,3848,83
1787320313,36.09,3848,83
1787320314,35.41,3848,83
1787320315,36.59,3848,82
1787320316,35.73,3848,84
1787320317,34.62,3848,83
1787320318,35.94,3848,84
1787320319,35.18,3848,83
1787320320,34.87,3848,83
1787320321,35.01,3848,83
1787320322,35.46,3848,83
1787320323,35.76,3848,83
1787320324,34.33,3848,83
1787320325,34.90,3848,83
1787320326,35.52,3848,83
1787320327,34.71,3848,84
1787320328,34.32,3848,83
1787320329,34.78,3848,83
1787320330,34.61,3848,84
1787320331,35.23,3848,83
1787320332,36.03,3848,83
1787320333,36.10,3848,84
1787320334,34.66,3848,84
1787320335,35.26,3848,83
1787320336,35.34,3848,84
1787320337,35.15,3848,84
1787320338,35.97,3848,84
1787320339,34.85,3853,84
1787320340,20.66,217,80
1787320341,14.97,211,80
1787320342,13.84,211,79
1787320343,13.59,211,79
1787320344,11.60,211,78
1787320345,10.65,211,77
1787320346,9.75,211,77
1787320347,9.55,208,76
1787320348,11.77,251,78
1787320349,14.47,250,78
1787320350,11.16,250,77
1787320351,10.38,249,76
1787320352,10.16,249,76
1787320353,10.29,249,76
1787320354,9.68,249,76
1787320355,12.05,1181,76
1787320356,18.07,2317,79
1787320357,24.22,2317,79
1787320358,24.09,2301,79
1787320359,24.48,2301,79
1787320360,24.40,2301,79
1787320361,24.24,2301,79
1787320362,24.30,2301,80
1787320363,24.12,2301,80
1787320364,23.78,2301,80
1787320365,22.89,2301,80
1787320366,23.66,2301,80
1787320367,16.84,2301,80
1787320368,23.56,2301,80
1787320369,23.54,2301,80
1787320370,23.60,2301,80
1787320371,22.94,2301,80
1787320372,23.96,2301,80
1787320373,23.99,2301,80
1787320374,23.94,2301,80
1787320375,23.71,2301,80
1787320376,24.29,2301,80
1787320377,24.59,2301,80
1787320378,20.20,2302,79
1787320379,24.21,2302,80
1787320380,24.66,2302,80
1787320381,24.80,2302,80
1787320382,24.11,2302,80
1787320383,26.64,2302,80
1787320384,24.16,2302,80
1787320385,24.77,2302,80
1787320386,25.30,2302,81
1787320387,25.77,2302,81
1787320388,25.13,2302,81
1787320389,24.89,2302,80
1787320390,24.50,2302,81
1787320391,24.38,2302,80
1787320392,24.32,2302,81
1787320393,24.19,2302,81
1787320394,24.40,2302,81
1787320395,24.40,2302,81
1787320396,24.40,2302,81
1787320397,15.77,2302,81
1787320398,24.35,2302,81
1787320399,24.57,2302,81
1787320400,24.53,2302,81
1787320401,24.72,2302,81
1787320402,25.11,2302,81
1787320403,25.86,2302,81
1787320404,26.26,2301,81
1787320405,26.43,2301,81
1787320406,24.85,2301,81
1787320407,24.63,2301,81
1787320408,24.37,2301,81
1787320409,24.34,2301,81
1787320410,24.30,2301,81
1787320411,24.29,2301,81
1787320412,24.15,2301,81
1787320413,24.19,2301,81
1787320414,24.27,2301,81
1787320415,24.23,2301,81
1787320416,18.67,246,80
1787320417,15.04,233,79
1787320418,14.12,233,79
1787320419,13.66,233,79
1787320420,11.23,233,77
1787320421,10.60,233,77
1787320422,9.92,233,76
1787320423,9.84,233,76
1787320424,10.47,313,77
1787320425,25.70,313,80
1787320426,33.23,317,81
1787320427,45.12,317,85
1787320428,63.20,310,87
1787320429,57.46,310,86
1787320430,52.96,306,86
1787320431,52.96,306,87
1787320432,53.03,306,87
1787320433,51.05,306,86
1787320434,49.05,306,87
1787320435,49.56,306,86
1787320436,46.25,306,86
1787320437,46.33,306,86
1787320438,46.31,306,86
1787320439,46.26,306,86
1787320440,46.21,306,86
1787320441,46.37,306,87
1787320442,46.17,306,87
1787320443,46.07,306,87
1787320444,46.16,306,87
1787320445,46.16,306,87
1787320446,46.19,306,87
1787320447,46.23,306,87
1787320448,46.16,306,87
1787320450,46.06,306,87
1787320451,46.10,306,87
1787320452,44.47,306,86
1787320453,43.14,306,87
1787320454,45.47,306,87
1787320455,45.36,306,87
1787320456,41.71,306,87
1787320457,45.08,306,87
1787320458,44.99,306,87
1787320459,41.22,306,86
1787320460,44.08,306,87
1787320461,44.03,306,86
1787320462,40.59,306,87
1787320463,44.04,306,87
1787320464,43.84,306,87
1787320465,41.56,306,86
1787320466,41.57,306,87
1787320467,42.72,306,87
1787320468,42.69,306,87
1787320469,42.83,306,87
1787320470,42.72,306,87
1787320471,42.59,306,87
1787320472,42.65,306,87
1787320473,42.64,306,87
1787320474,42.64,306,87
1787320475,42.54,306,87
1787320476,42.61,306,87
1787320477,37.46,306,86
1787320478,41.65,306,87
1787320479,42.80,306,87
1787320480,40.12,306,86
1787320481,37.39,306,86
1787320482,42.05,306,87
1787320483,42.55,306,87
1787320484,39.87,306,86
1787320485,37.87,309,86
1787320486,23.01,317,83
1787320487,15.63,317,82
1787320488,14.60,317,81
1787320489,14.15,317,81
1787320490,11.41,317,79
1787320491,10.69,317,79
1787320492,10.13,317,78
1787320493,9.98,317,78
1787320494,12.27,393,79
1787320495,17.19,393,80
1787320496,13.66,383,79
1787320497,10.48,383,78
1787320498,16.08,380,79
1787320499,15.49,378,79
1787320500,13.41,376,78
1787320501,16.13,1546,79
1787320502,17.73,3728,79
1787320503,16.68,3819,79
1787320504,15.17,3806,79
1787320505,17.33,3806,79
1787320506,17.68,3818,79
1787320507,17.51,3818,79
1787320508,17.38,3818,79
1787320509,17.31,3818,79
1787320510,17.63,3818,79
1787320511,17.71,3818,79
1787320512,17.72,3818,79
1787320513,17.50,3818,79
1787320514,17.56,3818,79
1787320515,17.47,3818,79
1787320516,17.56,3818,79
1787320517,17.44,3818,79
1787320518,17.32,3818,78
1787320519,17.46,3818,78
1787320520,17.56,3818,78
1787320521,17.52,3818,78
1787320522,17.48,3818,78
1787320523,17.61,3818,78
1787320524,17.49,3818,78
1787320525,17.91,3818,78
1787320526,18.11,3799,78
1787320527,22.17,3782,79
1787320528,25.35,3782,79
1787320529,24.97,3782,79
1787320530,24.88,3782,79
1787320531,24.69,3782,79
1787320532,24.55,3782,79
1787320533,24.50,3782,79
1787320534,24.22,3782,79
1787320535,24.28,3782,79
1787320536,24.33,3782,79
1787320537,23.92,3782,79
1787320538,24.23,3782,80
1787320539,23.66,3782,79
1787320540,23.87,3782,80
1787320541,24.22,3782,80
1787320542,24.47,3782,80
1787320543,25.42,3782,80
1787320544,27.95,3782,81
1787320545,32.80,3782,82
1787320546,46.71,3782,86
1787320547,57.85,3782,86
1787320548,53.69,3782,87
1787320549,49.22,3782,87
1787320550,42.62,3782,86
1787320551,45.24,3782,86
1787320552,47.64,3782,87
1787320553,47.16,3782,87
1787320554,47.27,3782,87
1787320555,47.09,3782,87
1787320556,41.09,3750,86
1787320557,37.67,3750,85
1787320558,37.07,3750,85
1787320559,36.76,3750,85
1787320560,36.94,3750,85
1787320561,32.19,3750,85
1787320562,24.50,3593,84
1787320563,15.21,195,82
1787320564,14.98,195,81
1787320565,13.65,183,80
1787320566,10.43,183,79
1787320567,10.36,183,79
1787320568,10.04,183,78
1787320569,9.78,183,78
1787320570,9.77,284,78
1787320571,13.67,318,80
1787320572,30.04,326,81
1787320573,37.84,323,83
1787320574,54.81,319,87
1787320575,55.55,315,87
1787320576,50.16,315,86
1787320577,50.23,322,87
1787320578,50.37,315,87
1787320579,48.00,315,86
1787320580,44.74,315,86
1787320581,44.93,315,86
1787320582,44.86,315,86
1787320583,44.73,315,86
1787320584,44.75,315,86
1787320585,44.86,315,86
1787320586,44.81,315,86
1787320587,44.64,315,87
1787320588,44.70,315,87
1787320589,44.77,315,87
1787320590,44.64,315,87
1787320591,44.77,315,87
1787320592,44.84,315,87
1787320593,44.71,315,87
1787320594,44.73,315,87
1787320595,41.96,315,86
1787320596,39.48,315,86
1787320597,42.65,316,87
1787320598,44.35,310,87
1787320599,39.51,310,86
1787320600,39.50,310,86
1787320601,39.52,310,86
1787320602,39.46,310,86
1787320603,42.88,316,87
1787320604,39.98,310,86
1787320605,39.38,316,86
1787320606,39.35,310,86
1787320607,39.28,310,86
1787320608,43.07,310,87
1787320609,40.21,310,86
1787320610,38.88,310,86
1787320611,38.89,316,86
1787320612,38.90,310,86
1787320613,39.00,316,86
1787320614,38.83,310,86
1787320615,38.94,310,86
1787320616,38.83,310,86
1787320617,38.93,310,86
1787320618,38.73,310,86
1787320619,40.44,316,87
1787320620,40.81,310,87
1787320621,42.21,310,87
1787320622,42.51,310,87
1787320623,38.64,310,86
1787320624,39.74,310,87
1787320625,42.22,310,87
1787320626,39.02,316,86
1787320627,40.76,310,87
1787320629,40.86,316,87
1787320630,40.89,310,87
1787320631,40.86,310,87
1787320632,35.03,323,84
1787320633,15.47,323,82
1787320634,14.82,323,82
1787320635,13.86,323,81
1787320636,13.86,323,81
1787320637,11.15,323,80
1787320638,10.55,323,79
1787320639,9.77,323,79
1787320640,10.00,589,79
1787320641,21.27,606,81
1787320642,30.85,602,83
1787320643,38.68,602,85
1787320644,53.76,601,87
1787320645,52.61,599,87
1787320646,48.02,595,87
1787320647,47.46,595,87
1787320648,47.51,595,87
1787320649,47.47,595,87
1787320650,47.51,595,87
1787320651,46.25,595,86
1787320652,42.29,595,86
1787320653,42.28,595,86
1787320654,42.26,595,86
1787320655,42.30,595,86
1787320656,42.32,595,86
1787320657,42.33,595,86
1787320658,42.28,595,86
1787320659,42.27,595,86
1787320660,42.21,595,86
1787320661,42.27,595,86
1787320662,42.26,595,86
1787320663,42.35,595,86
1787320664,42.33,595,86
1787320665,42.37,595,86
1787320666,42.26,595,86
1787320667,42.35,595,86
1787320668,42.33,595,86
1787320669,42.36,595,86
1787320670,42.26,595,86
1787320671,42.36,595,86
1787320672,42.40,595,86
1787320673,42.37,595,86
1787320674,42.41,595,86
1787320675,42.31,595,86
1787320676,42.26,595,86
1787320677,42.24,595,87
1787320678,42.32,595,86
1787320679,42.26,595,86
1787320680,42.25,595,86
1787320681,42.16,595,87
1787320682,42.23,595,86
1787320683,42.26,595,87
1787320684,42.21,595,86
1787320685,42.13,595,87
1787320686,42.16,595,87
