timestamp,watts,vram_mb,temp_c
1787277094,51.26,529,87
1787277095,47.02,529,86
1787277096,49.28,529,87
1787277097,48.85,529,86
1787277098,44.70,529,86
1787277099,47.57,529,87
1787277100,49.88,529,87
1787277101,45.44,529,86
1787277102,44.12,529,86
1787277103,48.54,529,87
1787277104,47.49,529,86
1787277105,43.44,529,86
1787277106,45.67,529,87
1787277107,48.69,529,87
1787277108,44.60,529,86
1787277109,43.31,529,86
1787277110,43.35,529,86
1787277111,43.42,529,86
1787277112,43.41,529,86
1787277113,43.40,529,86
1787277114,43.32,529,86
1787277115,43.53,529,86
1787277116,43.13,529,86
1787277117,43.39,529,86
1787277118,43.28,529,86
1787277119,43.22,529,86
1787277120,43.32,529,86
1787277121,43.31,529,86
1787277122,43.50,529,86
1787277123,43.37,529,86
1787277124,43.40,529,86
1787277125,42.78,366,85
1787277126,16.61,360,82
1787277127,15.01,351,81
1787277128,13.93,351,80
1787277129,13.71,351,80
1787277130,11.87,350,79
1787277131,10.17,350,78
1787277132,10.06,349,78
1787277133,9.92,361,77
1787277134,13.90,369,79
1787277135,14.69,399,79
1787277136,17.74,826,80
1787277137,21.89,816,80
1787277138,22.12,814,80
1787277139,22.23,811,80
1787277140,22.16,811,80
1787277141,22.13,811,80
1787277142,22.02,811,80
1787277143,21.90,811,80
1787277144,21.90,811,80
1787277145,21.82,811,80
1787277146,21.71,811,80
1787277147,21.58,811,80
1787277148,21.44,811,80
1787277149,21.37,811,80
1787277150,21.33,811,80
1787277151,21.38,811,80
1787277152,21.47,811,80
1787277153,21.47,811,80
1787277154,21.47,811,80
1787277155,21.47,811,80
1787277156,21.40,811,80
1787277157,21.85,811,80
1787277158,21.85,811,80
1787277159,21.67,811,80
1787277160,21.65,811,80
1787277161,21.69,811,80
1787277162,21.54,811,80
1787277163,21.19,811,80
1787277164,21.71,811,80
1787277165,21.72,811,80
1787277166,21.82,811,80
1787277167,22.00,811,80
1787277168,21.76,811,80
1787277169,21.49,811,80
1787277170,21.17,811,80
1787277171,21.17,811,80
1787277172,21.38,811,80
1787277173,21.18,811,80
1787277174,20.09,811,80
1787277175,21.12,811,80
1787277176,20.92,811,80
1787277177,20.96,811,80
1787277178,20.89,811,80
1787277179,20.64,811,80
1787277180,21.07,811,80
1787277181,21.29,811,80
1787277182,21.15,811,80
1787277183,21.40,811,80
1787277184,21.57,811,80
1787277185,21.74,811,80
1787277186,21.60,811,80
1787277187,21.10,811,80
1787277188,21.09,811,80
1787277189,20.90,811,80
1787277190,21.12,811,80
1787277191,20.78,811,80
1787277192,20.92,811,80
1787277193,20.89,811,80
1787277194,20.86,811,80
1787277195,20.81,811,80
1787277196,18.07,361,80
1787277197,14.65,343,79
1787277198,14.39,343,79
1787277199,11.63,343,77
1787277200,10.02,342,77
1787277201,9.99,342,77
1787277202,9.87,341,76
1787277203,9.73,333,76
1787277204,9.89,447,76
1787277205,19.81,454,79
1787277206,31.04,459,81
1787277207,40.32,455,83
1787277208,59.83,447,87
1787277209,58.47,447,87
1787277210,54.85,447,86
1787277211,51.37,447,86
1787277212,51.47,447,87
1787277213,51.48,453,87
1787277214,51.42,447,87
1787277215,47.66,447,86
1787277216,46.77,447,86
1787277217,46.72,447,86
1787277218,46.70,447,87
1787277219,46.69,447,87
1787277220,46.67,447,87
1787277221,46.48,447,87
1787277222,46.63,447,87
1787277223,42.86,447,87
1787277224,44.83,447,87
1787277225,44.91,447,87
1787277226,44.92,447,87
1787277227,42.73,447,86
1787277228,39.89,447,86
1787277229,39.94,447,86
1787277230,39.94,447,86
1787277231,40.51,447,87
1787277233,45.03,447,87
1787277234,41.02,447,86
1787277235,39.11,447,86
1787277236,41.16,447,87
1787277237,40.93,447,86
1787277238,38.88,447,86
1787277239,38.92,447,86
1787277240,38.88,447,86
1787277241,38.75,447,86
1787277242,38.84,447,86
1787277243,38.80,447,86
1787277244,38.81,447,86
1787277245,38.93,447,86
1787277246,38.94,447,86
1787277247,39.04,447,86
1787277248,39.03,447,86
1787277249,38.94,447,86
1787277250,39.06,447,86
1787277251,38.87,447,86
1787277252,38.73,447,86
1787277253,38.97,447,86
1787277254,38.73,447,86
1787277255,38.93,447,87
1787277256,38.73,447,86
1787277257,38.96,447,87
1787277258,38.69,447,87
1787277259,38.88,447,87
1787277260,38.82,447,87
1787277261,38.87,447,87
1787277262,38.87,447,87
1787277263,38.98,447,87
1787277264,38.94,447,87
1787277265,38.89,448,87
1787277266,27.30,454,83
1787277267,15.38,442,83
1787277268,14.45,442,82
1787277269,14.04,442,81
1787277270,10.66,441,80
1787277271,10.41,441,80
1787277272,10.26,440,79
1787277273,10.21,440,79
1787277274,10.45,421,79
1787277275,10.07,433,79
1787277276,10.05,433,79
1787277277,12.40,432,78
1787277278,14.07,1124,80
1787277279,22.99,1108,81
1787277280,24.51,1108,82
1787277281,24.74,1114,82
1787277282,24.88,1114,82
1787277283,24.61,1114,82
1787277284,24.55,1114,82
1787277285,24.51,1114,82
1787277286,24.32,1114,82
1787277287,24.10,1114,82
1787277288,23.72,1114,82
1787277289,23.94,1114,82
1787277290,23.64,1114,82
1787277291,23.62,1114,82
1787277292,23.64,1114,82
1787277293,23.43,1114,82
1787277294,23.49,1114,82
1787277295,23.56,1114,82
1787277296,23.59,1114,82
1787277297,23.45,1114,82
1787277298,23.11,1114,82
1787277299,23.81,1114,82
1787277300,24.08,1114,83
1787277301,23.92,1114,83
1787277302,23.74,1114,83
1787277303,23.86,1114,83
1787277304,23.84,1114,83
1787277305,23.49,1114,83
1787277306,23.12,1114,82
1787277307,23.70,1114,83
1787277308,24.19,1114,83
1787277309,24.42,1114,83
1787277310,24.18,1114,83
1787277311,23.35,1114,83
1787277312,23.40,1114,83
1787277313,23.28,1114,83
1787277314,23.10,1114,83
1787277315,23.19,1114,83
1787277316,23.07,1114,83
1787277317,23.05,1114,83
1787277318,23.02,1114,83
1787277319,22.99,1114,83
1787277320,22.95,1114,83
1787277321,23.00,1114,83
1787277322,23.04,1114,83
1787277323,23.07,1114,83
1787277324,23.16,1114,83
1787277325,23.28,1114,83
1787277326,23.39,1114,83
1787277327,23.52,1114,83
1787277328,23.56,1114,83
1787277329,23.27,1114,83
1787277330,22.94,1114,83
1787277331,22.73,1114,83
1787277332,22.77,1114,83
1787277333,22.79,1114,83
1787277334,22.52,1114,83
1787277335,22.71,1114,83
1787277336,22.65,1114,83
1787277337,22.58,1114,83
1787277338,22.51,1123,83
1787277339,20.27,634,82
1787277340,15.25,347,82
1787277341,13.94,347,81
1787277342,11.02,347,80
1787277343,10.27,346,79
1787277344,10.07,346,79
1787277345,10.12,345,79
1787277346,10.07,345,78
1787277347,18.01,425,81
1787277348,30.59,449,83
1787277349,38.17,449,85
1787277350,52.95,438,87
1787277351,49.57,438,87
1787277352,44.62,434,86
1787277353,43.36,434,86
1787277354,43.32,434,87
1787277355,43.23,434,87
1787277356,43.30,434,87
1787277357,43.30,434,87
1787277358,40.94,434,86
1787277359,37.94,434,86
1787277360,42.27,433,87
1787277361,39.79,433,86
1787277362,37.30,433,86
1787277363,37.20,433,86
1787277364,37.17,433,86
1787277365,39.28,433,87
1787277366,39.87,433,86
1787277367,36.55,433,86
1787277368,36.59,433,86
1787277369,36.73,433,86
1787277370,36.84,433,86
1787277371,36.90,433,86
1787277372,36.91,433,86
1787277373,37.04,433,86
1787277374,37.04,433,86
1787277375,37.14,433,86
1787277376,37.16,433,86
1787277377,37.16,433,86
1787277378,37.09,433,87
1787277379,37.03,433,87
1787277380,37.00,433,87
1787277381,36.91,433,87
1787277382,36.90,433,87
1787277383,36.81,433,87
1787277384,36.77,433,87
1787277385,36.72,433,87
1787277386,36.51,433,87
1787277387,36.43,433,87
1787277388,36.46,433,87
1787277389,36.55,433,87
1787277390,36.53,433,87
1787277391,36.48,433,87
1787277392,36.60,433,87
1787277393,36.59,433,87
1787277394,36.59,433,87
1787277395,36.51,433,87
1787277396,36.56,433,87
1787277397,35.11,433,87
1787277398,34.96,433,87
1787277399,34.89,433,87
1787277400,34.81,433,87
1787277401,34.83,433,87
1787277402,34.82,433,87
1787277403,34.81,433,87
1787277404,34.79,433,87
1787277405,34.77,433,87
1787277406,34.73,433,87
1787277407,34.69,367,87
1787277408,20.85,348,84
1787277409,15.43,349,83
1787277410,14.31,349,83
1787277411,11.41,348,81
1787277412,10.63,348,81
1787277413,10.39,347,81
1787277414,10.36,347,80
1787277415,10.94,466,80
1787277416,11.35,471,80
1787277417,12.37,473,80
1787277418,11.15,456,80
1787277419,10.87,455,80
1787277420,11.88,452,80
1787277422,11.36,452,80
1787277422,11.40,452,79
1787277423,11.45,455,80
1787277424,14.60,1521,80
1787277425,15.88,3117,81
1787277427,16.84,3738,81
1787277428,16.11,3769,81
1787277429,17.74,3813,82
1787277430,31.57,3813,84
1787277431,32.81,3813,84
1787277432,34.66,3807,85
1787277433,42.27,3807,87
1787277434,41.30,3807,86
1787277435,35.81,3807,86
1787277436,32.99,3807,85
1787277437,33.05,3807,86
1787277438,34.34,3807,86
1787277439,36.36,3807,87
1787277440,37.72,3807,87
1787277441,34.56,3807,86
1787277442,32.16,3807,86
1787277443,30.88,3807,86
1787277444,29.93,3813,86
1787277445,31.59,3813,86
1787277446,34.11,3813,87
1787277447,36.85,3813,87
1787277448,34.84,3813,87
1787277449,34.04,3813,87
1787277450,33.52,3813,87
1787277451,32.64,3813,87
1787277452,30.74,3813,86
1787277453,31.62,3813,86
1787277454,31.63,3813,86
1787277455,32.19,3813,87
1787277456,33.21,3813,87
1787277457,33.10,3813,87
1787277458,32.57,3807,87
1787277459,31.89,3807,87
1787277460,31.64,3807,87
1787277461,31.96,3807,87
1787277462,32.41,3807,87
1787277463,33.47,3807,87
1787277464,34.31,3807,87
1787277465,34.48,3807,87
1787277466,33.17,3807,87
1787277467,33.50,3807,87
1787277468,33.92,3807,87
1787277469,32.18,3807,87
1787277470,30.65,3807,87
1787277471,30.33,3807,87
1787277472,29.75,3807,87
1787277473,29.55,3807,87
1787277474,29.05,3807,87
1787277475,28.86,3807,87
1787277476,28.73,3807,86
1787277477,28.68,3807,86
1787277478,28.80,3807,86
1787277479,28.93,3807,86
1787277480,29.11,3807,87
1787277481,29.24,3807,87
1787277482,28.97,3807,86
1787277483,27.80,3807,86
1787277484,27.37,3792,86
1787277485,27.06,3792,86
1787277486,26.86,3792,86
1787277487,26.65,3792,86
1787277488,26.55,3792,86
1787277489,19.09,3838,84
1787277490,17.19,3808,84
1787277491,16.44,3709,84
1787277492,15.65,435,84
1787277493,12.05,435,82
1787277494,10.75,430,82
1787277495,10.61,430,81
1787277496,10.71,430,81
1787277497,10.75,378,81
1787277498,14.66,765,82
1787277499,15.63,1453,82
1787277500,13.86,1996,81
1787277501,17.63,2373,82
1787277502,24.04,2403,84
1787277503,23.40,2627,82
1787277504,15.56,2883,82
1787277505,14.86,3139,81
1787277506,12.27,3423,80
1787277507,11.31,3711,80
1787277508,11.03,3832,80
1787277509,11.45,3832,80
1787277510,14.97,3830,82
1787277511,37.10,3812,85
1787277512,39.38,3804,85
1787277513,36.38,3804,85
1787277514,36.65,3804,85
1787277515,36.68,3804,85
1787277516,36.52,3804,85
1787277517,35.80,3804,85
1787277518,35.57,3804,85
1787277519,36.49,3804,86
1787277520,36.44,3804,85
1787277521,36.66,3804,86
1787277522,36.09,3804,86
1787277523,36.50,3804,86
1787277524,36.67,3804,86
1787277525,36.45,3804,86
1787277526,36.25,3804,86
1787277527,36.41,3804,86
1787277528,36.90,3804,86
1787277529,36.46,3804,86
1787277530,36.74,3804,86
1787277531,37.04,3804,86
1787277532,37.20,3804,86
1787277533,37.77,3804,86
1787277534,37.54,3804,86
1787277535,36.96,3804,86
1787277536,37.76,3804,86
1787277537,36.70,3804,86
1787277538,36.99,3804,86
1787277539,36.11,3804,87
1787277540,36.96,3804,86
1787277541,37.13,3804,86
1787277542,36.39,3804,86
1787277543,36.54,3804,86
1787277544,36.44,3804,86
1787277545,37.18,3804,87
1787277546,36.60,3804,86
1787277547,36.10,3804,87
1787277548,37.03,3804,87
1787277549,36.95,3804,86
1787277550,35.93,3804,87
1787277551,36.63,3804,86
1787277552,36.78,3804,87
1787277553,36.59,3804,87
1787277554,36.82,3804,86
1787277555,36.40,3804,87
1787277556,36.48,3804,87
1787277557,36.43,3804,87
1787277558,37.30,3804,87
1787277559,37.02,3804,87
1787277560,35.23,3828,86
1787277561,20.47,314,84
1787277562,15.63,307,83
1787277563,14.60,307,83
1787277564,12.52,306,81
1787277565,10.72,306,81
1787277566,10.52,302,80
1787277567,10.46,302,80
1787277568,10.52,313,80
1787277569,14.26,346,81
1787277570,18.56,674,82
1787277571,21.85,666,82
1787277572,21.86,665,82
1787277573,21.83,661,82
1787277574,21.92,661,82
1787277575,21.96,661,82
1787277576,21.76,661,82
1787277577,21.73,661,82
1787277578,21.80,661,83
1787277579,21.66,661,82
1787277580,21.52,661,83
1787277581,21.43,661,82
1787277582,21.31,661,83
1787277583,21.20,661,83
1787277584,21.24,661,82
1787277585,21.05,661,82
1787277586,21.08,661,83
1787277587,20.98,661,82
1787277588,21.07,661,82
1787277589,20.73,661,82
1787277590,20.73,661,82
1787277591,21.23,661,83
1787277592,21.57,661,83
1787277593,21.50,661,83
1787277594,21.41,661,83
1787277595,21.47,661,83
1787277596,21.41,661,83
1787277597,21.31,661,83
1787277598,20.65,661,82
1787277599,20.82,661,83
1787277600,21.17,661,83
1787277601,21.42,661,83
1787277602,21.24,661,83
1787277603,20.96,661,83
1787277604,20.08,661,82
1787277605,20.11,661,82
1787277606,20.06,661,82
1787277607,19.84,661,82
1787277608,19.81,661,82
1787277609,19.77,661,82
1787277610,19.81,661,82
1787277611,19.77,661,82
1787277612,19.71,661,82
1787277613,19.73,661,82
1787277614,19.76,661,82
1787277615,19.76,661,82
1787277616,20.05,661,82
1787277617,20.66,661,82
1787277618,20.89,661,82
1787277619,20.93,661,82
1787277620,20.73,661,82
1787277621,20.11,661,82
1787277622,19.60,661,82
1787277623,19.55,661,82
1787277624,19.51,661,82
1787277625,19.49,661,82
1787277626,19.46,661,82
1787277627,19.48,661,82
1787277628,19.50,661,82
1787277629,19.39,661,82
1787277630,17.98,342,82
1787277631,15.11,342,81
1787277632,12.86,330,80
1787277633,10.25,328,80
1787277634,10.11,327,79
1787277635,9.94,327,79
1787277636,9.90,322,79
1787277638,10.10,314,79
1787277639,10.41,407,78
1787277640,11.42,531,79
1787277641,22.48,532,81
1787277642,23.14,522,81
1787277643,23.26,522,81
1787277644,23.38,522,82
1787277645,23.54,522,82
1787277646,23.38,522,82
1787277647,23.28,522,82
1787277648,23.11,522,82
1787277649,22.90,522,82
1787277650,22.72,522,82
1787277651,22.59,522,82
1787277652,22.45,522,82
1787277653,22.32,522,82
1787277654,22.28,522,82
1787277655,22.24,522,82
1787277656,22.32,522,82
1787277657,22.47,522,82
1787277658,22.56,522,82
1787277659,22.43,522,82
1787277660,22.26,522,82
1787277661,22.65,522,82
1787277662,23.02,522,83
1787277663,22.72,522,82
1787277664,22.65,522,83
1787277665,22.61,522,82
1787277666,22.68,522,83
1787277667,22.56,522,83
1787277668,22.19,522,82
1787277669,22.43,522,83
1787277670,22.80,522,83
1787277671,23.04,522,83
1787277672,22.91,522,83
1787277673,22.45,522,83
1787277674,22.48,522,83
1787277675,22.26,522,83
1787277676,22.23,522,83
1787277677,22.25,522,83
1787277678,22.02,522,83
1787277679,22.02,522,83
1787277680,22.11,522,83
1787277681,22.06,522,83
1787277682,22.07,522,83
1787277683,22.15,522,83
1787277684,22.09,522,83
1787277685,22.23,522,83
1787277686,22.33,522,83
1787277687,22.44,522,83
1787277688,22.56,522,83
1787277689,22.73,522,83
1787277690,22.76,522,83
1787277691,22.49,522,83
1787277692,22.12,522,83
1787277693,22.07,522,83
1787277694,21.83,522,83
1787277695,21.34,522,83
1787277696,21.29,522,83
1787277697,21.14,522,83
1787277698,21.55,522,83
1787277699,21.55,522,83
1787277700,21.11,522,83
1787277701,18.47,517,82
1787277702,15.23,351,82
1787277703,14.36,351,82
1787277704,11.10,350,80
1787277705,10.24,350,80
1787277706,10.09,349,80
1787277707,9.98,349,79
1787277708,9.99,341,79
1787277709,11.72,611,80
1787277710,15.75,589,80
1787277711,15.30,565,81
1787277712,14.97,556,80
1787277713,12.31,1456,79
1787277714,20.29,1981,83
1787277715,31.54,1971,83
1787277716,32.05,1971,84
1787277717,32.13,1971,84
1787277718,32.17,1971,84
1787277719,31.47,1971,84
1787277720,30.99,1971,84
1787277721,32.63,1971,85
1787277722,32.54,1971,85
1787277723,31.45,1971,85
1787277724,32.00,1971,85
1787277725,31.14,1971,85
1787277726,30.99,1971,85
1787277727,31.03,1971,85
1787277728,31.31,1971,85
1787277729,31.46,1971,85
1787277730,31.71,1971,85
1787277731,32.20,1971,85
1787277732,32.02,1971,85
1787277733,31.92,1971,85
1787277734,32.72,1971,86
1787277735,33.73,1971,86
1787277736,33.68,1971,86
1787277737,33.39,1971,86
1787277738,32.77,1971,86
1787277739,33.24,1971,86
1787277740,34.09,1971,86
1787277741,34.69,1971,86
1787277742,34.71,1971,86
1787277743,33.34,1971,86
1787277744,32.19,1971,86
1787277745,32.03,1971,86
1787277746,32.37,1971,86
1787277747,32.74,1971,86
1787277748,33.50,1971,87
1787277749,33.15,1971,87
1787277750,31.72,1971,86
1787277751,32.83,1971,87
1787277752,34.56,1971,87
1787277753,34.67,1971,87
1787277754,34.15,1971,87
1787277755,33.71,1971,87
1787277756,33.11,1971,87
1787277757,32.11,1971,87
1787277758,31.67,1971,87
1787277759,31.78,1971,87
1787277760,31.82,1971,87
1787277761,31.80,1971,87
1787277762,31.84,1971,87
1787277763,32.12,1971,87
1787277764,32.61,1971,87
1787277765,32.98,1971,87
1787277766,33.00,1971,87
1787277767,32.38,1971,87
1787277768,31.04,1971,87
1787277769,30.49,1971,87
1787277770,30.26,1971,87
1787277771,30.06,1971,87
1787277772,29.91,1971,87
1787277773,27.29,336,86
1787277774,15.36,337,84
1787277775,14.29,324,84
1787277776,12.96,323,83
1787277777,10.51,322,82
1787277778,10.42,321,82
1787277779,10.25,321,82
1787277780,10.20,312,81
1787277781,10.26,459,81
1787277782,14.32,719,82
1787277783,20.02,817,84
1787277784,28.07,816,85
1787277785,28.19,813,85
1787277786,27.40,810,85
1787277787,27.94,808,85
1787277788,28.23,808,85
1787277789,27.30,808,85
1787277790,27.33,808,85
1787277791,27.91,808,85
1787277792,27.68,808,85
1787277793,27.41,808,85
1787277794,26.48,808,85
1787277795,26.23,808,85
1787277796,26.32,808,85
1787277797,26.24,808,85
1787277798,26.33,808,85
1787277799,26.42,808,85
1787277800,26.64,808,85
1787277801,26.64,808,85
1787277802,26.39,808,85
1787277803,26.77,808,85
1787277804,27.32,808,85
1787277805,27.54,808,86
1787277806,27.38,808,86
1787277807,27.04,808,86
1787277808,27.13,808,86
1787277809,27.58,808,86
1787277810,28.25,808,86
1787277811,28.74,808,86
1787277812,28.33,808,86
1787277813,27.20,808,86
1787277814,26.85,808,86
1787277815,26.95,808,86
1787277816,27.17,808,86
1787277817,27.51,808,86
1787277818,27.55,808,86
1787277819,26.64,808,86
1787277820,26.63,808,86
1787277821,27.86,808,86
1787277822,28.47,808,86
1787277823,28.31,808,86
1787277824,27.77,808,86
1787277825,27.58,808,86
1787277826,26.96,808,86
1787277827,26.62,808,86
1787277828,26.59,808,86
1787277829,26.55,808,86
1787277830,26.47,808,86
1787277831,26.54,808,86
1787277832,26.71,808,86
1787277833,27.01,808,86
1787277834,27.34,808,86
1787277835,27.54,808,86
1787277836,27.20,808,86
1787277837,26.25,808,86
1787277838,25.81,808,86
1787277839,25.56,808,86
1787277840,25.33,808,86
1787277841,25.22,808,86
1787277842,25.07,889,86
1787277843,18.53,334,84
1787277844,15.30,316,84
1787277845,13.65,316,83
1787277846,10.44,315,82
1787277847,10.39,314,82
1787277848,10.27,314,81
1787277849,10.25,314,81
1787277850,10.16,305,81
1787277851,12.01,498,82
1787277852,16.54,498,82
1787277853,15.86,492,82
1787277854,11.31,492,81
1787277855,12.16,489,82
1787277856,15.33,485,82
1787277857,14.31,483,81
1787277858,11.67,556,81
1787277859,13.82,2290,81
1787277860,16.66,3708,82
1787277861,15.59,3746,82
1787277862,13.51,3751,81
1787277863,12.02,3753,81
1787277864,11.99,3765,80
1787277865,11.02,3783,80
1787277866,11.25,3789,80
1787277867,16.46,3789,82
1787277868,18.05,3789,82
1787277869,18.19,3789,82
1787277870,18.29,3789,82
1787277871,18.39,3789,82
1787277872,18.32,3789,82
1787277873,18.27,3789,82
1787277874,18.27,3789,82
1787277875,18.20,3789,82
1787277876,17.98,3789,82
1787277877,17.97,3789,82
1787277878,18.23,3789,82
1787277879,18.23,3789,82
1787277880,17.97,3789,82
1787277881,18.05,3789,82
1787277882,18.17,3789,82
1787277883,18.03,3789,81
1787277884,18.09,3789,82
1787277885,18.17,3789,82
1787277886,17.96,3789,81
1787277887,18.29,3789,81
1787277888,18.63,3789,82
1787277889,18.53,3789,81
1787277890,18.42,3789,81
1787277891,18.28,3789,81
1787277892,18.26,3789,81
1787277893,18.32,3789,81
1787277894,18.23,3789,81
1787277895,18.29,3789,81
1787277896,18.23,3789,81
1787277897,18.07,3789,81
1787277898,18.20,3789,81
1787277899,18.36,3789,81
1787277900,18.46,3789,81
1787277901,18.52,3789,81
1787277902,20.12,3772,82
1787277903,34.07,3772,85
1787277904,41.58,3772,85
1787277905,41.19,3739,86
1787277906,37.62,3757,86
1787277907,42.60,3757,86
1787277908,34.42,3757,85
1787277909,33.25,3757,85
1787277910,33.02,3757,85
1787277911,31.75,3757,85
1787277912,32.25,3757,85
1787277913,33.06,3757,85
1787277914,32.29,3757,85
1787277915,30.28,3757,85
1787277916,29.86,3757,85
1787277917,30.09,3761,85
1787277918,29.66,3761,85
1787277919,29.63,3761,85
1787277921,20.01,1314,83
1787277922,15.29,266,82
1787277923,14.35,266,82
1787277924,11.73,259,81
1787277925,10.29,259,80
1787277926,10.13,258,80
1787277927,10.11,258,80
1787277928,10.16,249,79
1787277929,10.73,389,80
1787277930,11.15,415,80
1787277931,11.32,421,79
1787277932,11.48,416,79
1787277933,10.86,651,79
1787277934,21.44,1608,83
1787277935,34.28,1608,84
1787277936,33.27,1608,84
1787277937,33.79,1608,84
1787277938,33.84,1608,85
1787277939,34.26,1608,85
1787277940,34.73,1608,85
1787277941,34.54,1608,85
1787277942,33.57,1608,85
1787277943,33.31,1608,85
1787277944,32.90,1608,85
1787277945,32.37,1608,85
1787277946,31.93,1608,85
1787277947,31.19,1608,85
1787277948,30.76,1608,85
1787277949,30.82,1608,85
1787277950,30.98,1608,86
1787277951,30.45,1608,86
1787277952,31.17,1608,86
1787277953,31.10,1608,86
1787277954,30.80,1608,86
1787277955,31.48,1608,86
1787277956,31.72,1608,86
1787277957,31.58,1608,86
1787277958,31.69,1608,86
1787277959,31.09,1608,86
1787277960,30.93,1608,86
1787277961,31.50,1608,87
1787277962,32.45,1608,87
1787277963,32.56,1608,87
1787277964,31.76,1608,87
1787277965,30.49,1608,86
1787277966,30.28,1608,86
1787277967,30.49,1608,86
1787277968,30.71,1608,87
1787277969,31.44,1608,87
1787277970,32.21,1608,87
1787277971,31.66,1608,87
1787277972,31.63,1608,87
1787277973,32.32,1608,87
1787277974,32.60,1608,87
1787277975,31.08,1608,87
1787277976,29.60,1608,87
1787277977,29.38,1608,87
1787277978,29.15,1608,87
1787277979,28.89,1608,87
1787277980,28.44,1608,87
1787277981,28.36,1608,87
1787277982,28.45,1608,87
1787277983,28.41,1608,87
1787277984,28.55,1608,87
1787277985,28.68,1608,87
1787277986,28.71,1608,87
1787277987,28.55,1608,87
1787277988,28.27,1608,87
1787277989,27.54,1608,87
1787277990,27.34,1608,86
1787277991,26.98,1608,87
1787277992,26.81,1608,86
1787277993,26.68,1608,86
1787277994,26.65,1696,86
1787277995,18.68,1697,85
1787277996,14.46,427,84
1787277997,12.40,427,83
1787277998,10.50,427,82
1787277999,10.35,426,82
1787278000,10.24,426,82
1787278001,10.19,426,81
1787278002,10.19,425,81
1787278003,10.75,346,81
1787278004,10.14,358,81
1787278005,11.98,630,81
1787278006,22.81,618,83
1787278007,24.27,611,84
1787278008,24.26,609,84
1787278009,24.39,608,84
1787278010,24.30,608,84
1787278011,24.15,608,84
1787278012,24.18,608,84
1787278013,24.05,608,84
1787278014,23.81,608,84
1787278015,23.60,608,84
1787278016,23.50,608,84
1787278017,23.53,608,84
1787278018,23.38,608,84
1787278019,23.22,608,84
1787278020,23.22,608,84
1787278021,23.31,608,84
1787278022,23.44,608,84
1787278023,23.43,608,84
1787278024,23.22,608,84
1787278025,23.08,608,84
1787278026,23.58,608,84
1787278027,24.07,608,85
1787278028,23.64,608,84
1787278029,23.46,608,84
1787278030,23.48,608,85
1787278031,23.48,608,84
1787278032,23.33,608,84
1787278033,22.83,608,84
1787278034,23.26,608,85
1787278035,23.81,608,85
1787278036,24.13,608,85
1787278037,23.90,608,85
1787278038,23.42,608,85
1787278039,23.38,608,85
1787278040,23.13,608,85
1787278041,23.03,608,85
1787278042,22.97,608,85
1787278043,22.75,608,85
1787278044,22.67,608,85
