timestamp,watts,vram_mb,temp_c
1787447832,22.65,2372,72
1787447833,22.92,2372,72
1787447834,22.72,2372,72
1787447835,22.61,2372,72
1787447836,22.47,2372,72
1787447837,22.46,2372,72
1787447838,22.60,2372,72
1787447839,22.41,2372,72
1787447841,22.45,2372,72
1787447842,22.17,2372,72
1787447843,22.32,2372,72
1787447844,22.43,2372,72
1787447845,22.59,2372,72
1787447846,22.23,2372,72
1787447847,22.38,2372,72
1787447848,22.87,2372,72
1787447849,23.40,2372,72
1787447850,23.25,2372,72
1787447851,23.43,2372,72
1787447852,23.31,2372,72
1787447853,23.32,2372,72
1787447854,22.87,2372,72
1787447855,22.41,2372,72
1787447856,22.47,2372,72
1787447857,23.26,2372,72
1787447858,23.89,2372,72
1787447859,24.40,2372,72
1787447860,23.83,2372,72
1787447861,23.51,2372,72
1787447862,23.17,2372,72
1787447863,22.75,2372,72
1787447864,22.83,2372,72
1787447865,22.83,2372,72
1787447866,22.72,2372,72
1787447867,22.66,2372,72
1787447868,22.62,2372,72
1787447869,22.72,2372,72
1787447870,22.78,2372,72
1787447871,22.92,2372,72
1787447872,22.94,2372,72
1787447873,23.01,2372,72
1787447874,23.26,2372,72
1787447875,23.71,2372,72
1787447876,24.56,2372,72
1787447877,24.84,2372,72
1787447878,24.18,2372,72
1787447879,23.07,2372,72
1787447880,22.65,2372,72
1787447881,22.46,2372,72
1787447882,22.53,2372,72
1787447883,22.39,2372,72
1787447884,22.47,2372,72
1787447885,22.45,2372,72
1787447886,22.40,2372,72
1787447887,22.45,2372,72
1787447888,13.64,316,71
1787447889,13.55,299,70
1787447890,13.13,299,70
1787447891,12.63,298,69
1787447892,11.35,297,68
1787447893,8.99,296,68
1787447894,8.91,296,68
1787447895,8.76,288,67
1787447896,9.20,336,67
1787447897,13.32,336,68
1787447898,13.37,333,69
1787447899,11.34,893,68
1787447900,21.03,1095,69
1787447901,21.35,1089,70
1787447902,21.37,1089,70
1787447903,21.50,1089,70
1787447904,21.50,1089,70
1787447905,21.35,1089,70
1787447906,21.30,1089,70
1787447907,21.26,1089,70
1787447908,21.12,1089,71
1787447909,20.98,1085,71
1787447910,20.88,1085,71
1787447911,20.81,1085,70
1787447912,20.65,1085,71
1787447913,20.53,1085,71
1787447914,20.58,1085,70
1787447915,20.50,1085,71
1787447916,20.59,1085,71
1787447917,20.74,1085,71
1787447918,20.75,1085,71
1787447919,20.64,1085,71
1787447920,20.74,1085,71
1787447921,21.06,1085,71
1787447922,21.27,1085,71
1787447923,21.06,1085,71
1787447924,21.01,1085,71
1787447925,21.00,1085,71
1787447926,21.08,1085,71
1787447927,20.68,1085,71
1787447928,20.65,1085,71
1787447929,21.05,1085,71
1787447930,21.28,1085,71
1787447931,21.56,1085,71
1787447932,21.24,1085,71
1787447933,20.96,1085,71
1787447934,20.80,1085,71
1787447935,20.78,1085,71
1787447936,20.76,1085,71
1787447937,20.75,1085,71
1787447938,20.72,1085,71
1787447939,20.70,1085,71
1787447940,20.65,1085,71
1787447941,20.76,1085,71
1787447942,20.83,1085,71
1787447943,20.78,1085,71
1787447944,20.72,1085,71
1787447945,20.90,1085,71
1787447946,20.84,1085,71
1787447947,20.99,1085,71
1787447948,21.26,1085,71
1787447949,21.36,1085,71
1787447950,21.20,1085,71
1787447951,20.80,1085,71
1787447952,20.76,1085,71
1787447953,20.84,1085,71
1787447954,20.75,1085,71
1787447955,20.68,1085,71
1787447956,20.66,1085,71
1787447957,20.62,1085,71
1787447958,20.72,1085,71
1787447959,20.72,1085,71
1787447960,13.57,315,70
1787447961,13.41,293,69
1787447962,12.60,293,69
1787447963,10.91,292,68
1787447964,8.92,292,68
1787447965,8.81,291,67
1787447966,8.69,290,67
1787447967,8.73,282,67
1787447968,10.31,453,67
1787447969,35.24,463,71
1787447970,31.24,436,72
1787447971,31.28,426,72
1787447972,36.10,424,72
1787447973,30.92,418,72
1787447974,30.92,414,73
1787447975,31.18,414,73
1787447976,29.70,414,73
1787447977,30.05,414,73
1787447978,30.71,414,73
1787447979,29.73,414,73
1787447980,30.46,414,73
1787447981,30.22,414,74
1787447982,29.89,414,74
1787447983,31.55,414,74
1787447984,31.50,414,74
1787447985,30.96,414,74
1787447986,28.37,414,74
1787447987,32.50,414,74
1787447988,33.68,414,74
1787447989,31.77,414,74
1787447990,31.70,414,75
1787447991,31.35,414,74
1787447992,33.85,414,75
1787447993,32.56,414,75
1787447994,33.88,414,75
1787447995,31.06,414,75
1787447996,31.82,414,75
1787447997,31.66,414,75
1787447998,30.50,414,75
1787447999,32.13,414,75
1787448000,30.16,414,76
1787448001,32.55,414,75
1787448002,32.55,414,76
1787448003,33.47,414,76
1787448004,30.75,414,75
1787448005,32.24,414,76
1787448006,32.32,414,76
1787448007,29.05,414,75
1787448008,30.71,414,76
1787448009,29.61,414,76
1787448010,31.46,414,76
1787448011,31.92,414,76
1787448012,29.15,414,76
1787448013,32.96,414,76
1787448014,31.69,414,76
1787448015,31.94,414,76
1787448016,31.49,414,76
1787448017,31.28,414,76
1787448018,32.05,414,76
1787448019,34.85,414,76
1787448020,31.55,414,76
1787448021,31.82,414,76
1787448022,34.03,414,76
1787448023,32.42,414,77
1787448024,31.80,414,77
1787448025,31.93,414,76
1787448026,31.76,414,77
1787448027,32.58,414,77
1787448028,30.87,414,77
1787448029,30.38,423,77
1787448030,13.91,414,74
1787448031,13.72,415,73
1787448032,12.92,415,73
1787448033,12.00,414,71
1787448034,9.51,413,71
1787448035,9.19,413,70
1787448036,9.09,412,70
1787448037,9.13,341,70
1787448038,11.81,847,71
1787448039,13.93,1648,71
1787448040,37.29,2239,72
1787448041,21.58,2349,73
1787448042,23.10,2606,71
1787448043,13.69,3026,71
1787448044,13.37,3362,71
1787448045,12.15,3690,69
1787448046,10.06,3904,69
1787448047,10.06,3905,69
1787448048,21.88,3893,73
1787448049,38.42,3878,76
1787448050,45.64,3878,76
1787448051,39.67,3878,76
1787448052,38.81,3878,76
1787448053,39.02,3878,76
1787448054,39.48,3878,76
1787448055,38.37,3878,77
1787448056,38.69,3878,77
1787448057,39.34,3878,77
1787448058,38.56,3878,77
1787448059,38.82,3878,77
1787448060,38.30,3878,77
1787448061,38.99,3878,77
1787448062,38.69,3878,77
1787448063,37.98,3878,77
1787448064,39.27,3878,78
1787448065,39.26,3878,77
1787448067,39.65,3878,78
1787448068,39.13,3878,78
1787448069,39.27,3878,78
1787448070,39.45,3878,78
1787448071,39.98,3878,78
1787448072,40.60,3878,78
1787448073,39.38,3878,78
1787448074,41.02,3878,78
1787448075,40.06,3878,78
1787448076,40.16,3878,79
1787448077,39.02,3878,78
1787448078,40.25,3878,79
1787448079,39.25,3878,79
1787448080,41.22,3878,78
1787448081,39.49,3878,79
1787448082,39.90,3878,78
1787448083,39.38,3878,79
1787448084,39.29,3878,79
1787448085,39.34,3878,79
1787448086,41.74,3878,79
1787448087,39.47,3878,79
1787448088,40.30,3878,79
1787448089,39.94,3878,79
1787448090,38.49,3878,79
1787448091,40.17,3878,79
1787448092,39.78,3878,79
1787448093,39.83,3878,79
1787448094,38.88,3878,79
1787448095,39.72,3878,79
1787448096,39.28,3878,79
1787448097,41.13,3878,79
1787448098,39.81,3878,79
1787448099,39.98,3878,80
1787448100,40.78,3878,80
1787448101,14.56,275,76
1787448102,14.17,267,75
1787448103,13.46,267,74
1787448104,12.95,266,73
1787448105,11.13,266,72
1787448106,9.41,265,71
1787448107,9.47,265,71
1787448108,9.31,256,71
1787448109,10.60,450,71
1787448110,16.32,478,72
1787448111,15.19,1227,72
1787448112,32.08,1227,75
1787448113,31.74,1225,75
1787448114,31.53,1217,75
1787448115,31.35,1217,75
1787448116,33.03,1217,75
1787448117,31.00,1217,76
1787448118,30.74,1217,76
1787448119,30.86,1217,76
1787448120,31.14,1217,76
1787448121,30.85,1217,76
1787448122,29.66,1217,76
1787448123,29.06,1217,76
1787448124,28.95,1217,76
1787448125,29.26,1217,76
1787448126,29.23,1217,76
1787448127,29.06,1217,76
1787448128,29.19,1217,76
1787448129,29.83,1217,76
1787448130,29.73,1217,76
1787448131,30.27,1217,76
1787448132,30.51,1217,77
1787448133,31.11,1217,77
1787448134,31.65,1217,77
1787448135,32.87,1217,77
1787448136,30.67,1217,77
1787448137,31.61,1217,77
1787448138,32.01,1217,77
1787448139,32.60,1217,77
1787448140,32.20,1217,77
1787448141,30.39,1217,77
1787448142,30.25,1217,77
1787448143,30.02,1217,77
1787448144,30.49,1217,77
1787448145,30.69,1217,77
1787448146,31.26,1217,77
1787448147,30.68,1217,77
1787448148,29.18,1217,77
1787448149,31.15,1217,77
1787448150,32.36,1217,78
1787448151,32.51,1217,78
1787448152,31.45,1217,78
1787448153,31.42,1217,78
1787448154,30.72,1217,77
1787448155,29.49,1217,77
1787448156,29.70,1217,77
1787448157,29.74,1217,77
1787448158,29.65,1217,77
1787448159,29.71,1217,77
1787448160,29.90,1217,77
1787448161,30.17,1217,77
1787448162,30.65,1217,77
1787448163,30.99,1217,77
1787448164,31.13,1217,77
1787448165,30.50,1217,77
1787448166,28.81,1217,77
1787448167,28.62,1217,77
1787448168,28.24,1217,76
1787448169,28.15,1217,76
1787448170,28.02,1217,76
1787448171,21.24,313,74
1787448172,14.07,310,74
1787448173,13.48,298,73
1787448174,11.69,297,72
1787448175,9.55,297,71
1787448176,9.48,296,71
1787448177,9.26,296,70
1787448178,9.16,287,70
1787448179,9.46,369,70
1787448180,14.79,481,70
1787448181,21.72,485,72
1787448182,21.85,480,72
1787448183,21.69,474,72
1787448184,21.92,472,73
1787448185,21.93,470,73
1787448186,21.63,470,73
1787448187,21.59,470,73
1787448188,21.56,470,73
1787448189,21.29,470,72
1787448190,21.04,470,73
1787448191,21.32,470,72
1787448192,22.74,470,72
1787448193,20.96,470,72
1787448194,20.76,470,73
1787448195,20.90,470,72
1787448196,20.86,470,72
1787448197,20.79,470,72
1787448198,20.86,470,72
1787448199,20.53,470,72
1787448200,20.59,470,72
1787448201,21.17,470,72
1787448202,21.28,470,73
1787448203,21.02,470,72
1787448204,20.88,470,72
1787448205,20.92,470,72
1787448206,20.84,470,72
1787448207,20.46,470,72
1787448208,20.24,470,72
1787448209,20.98,470,72
1787448210,21.35,470,73
1787448211,21.42,470,72
1787448212,21.17,470,72
1787448213,20.94,470,72
1787448214,20.72,470,72
1787448215,20.76,470,72
1787448216,20.57,470,72
1787448217,20.50,470,72
1787448218,20.14,470,72
1787448219,20.28,470,72
1787448220,20.31,470,72
1787448221,20.28,470,72
1787448222,20.58,470,72
1787448223,20.28,470,72
1787448224,20.29,470,72
1787448225,20.34,470,72
1787448226,20.22,470,72
1787448227,20.60,470,72
1787448228,20.88,470,72
1787448229,20.76,470,72
1787448230,20.88,470,72
1787448231,20.54,470,72
1787448232,20.06,470,72
1787448233,20.31,470,72
1787448234,20.18,470,72
1787448235,19.94,470,72
1787448236,20.08,470,72
1787448237,20.16,475,72
1787448238,20.15,475,72
1787448239,20.32,475,72
1787448240,20.10,484,72
1787448241,13.91,490,71
1787448242,13.78,332,71
1787448243,13.03,332,71
1787448244,10.48,330,69
1787448245,9.23,330,69
1787448246,9.09,325,69
1787448247,8.97,325,68
1787448248,9.05,321,68
1787448249,10.21,393,68
1787448250,10.79,654,68
1787448251,32.49,777,72
1787448252,32.62,777,73
1787448253,32.32,769,73
1787448254,33.47,769,74
1787448255,32.19,764,74
1787448256,32.71,764,74
1787448257,33.38,764,75
1787448258,31.43,764,75
1787448259,30.66,764,75
1787448260,30.42,764,75
1787448261,30.09,764,75
1787448262,30.80,764,75
1787448263,28.83,764,75
1787448264,28.74,764,75
1787448265,28.64,764,75
1787448266,28.46,764,75
1787448267,28.43,764,75
1787448268,28.80,764,75
1787448269,29.31,764,75
1787448270,29.35,764,75
1787448271,29.55,764,75
1787448272,29.68,764,76
1787448273,30.25,764,76
1787448274,30.53,764,76
1787448275,30.45,764,76
1787448276,29.57,764,76
1787448277,29.66,764,76
1787448278,30.37,764,76
1787448279,30.69,764,76
1787448280,30.97,764,76
1787448281,29.35,764,76
1787448282,29.17,764,76
1787448283,29.18,764,76
1787448284,29.22,764,76
1787448285,29.80,764,76
1787448286,30.67,764,76
1787448287,26.57,764,76
1787448288,29.92,764,76
1787448289,29.49,764,76
1787448290,31.53,764,77
1787448291,30.93,762,77
1787448292,28.30,762,76
1787448293,27.95,762,76
1787448294,27.70,762,76
1787448295,27.35,762,76
1787448296,27.30,762,76
1787448297,26.89,762,76
1787448298,26.96,762,76
1787448299,27.05,762,76
1787448300,27.05,762,76
1787448301,27.32,762,76
1787448302,27.55,762,76
1787448303,27.77,762,76
1787448304,28.02,762,76
1787448305,27.50,762,76
1787448306,26.02,762,75
1787448307,25.54,762,75
1787448308,25.15,762,75
1787448309,24.81,762,75
1787448310,24.78,762,75
1787448311,24.14,821,74
1787448312,15.98,815,73
1787448313,13.87,326,72
1787448314,11.26,326,71
1787448315,9.43,325,70
1787448317,9.21,325,70
1787448318,9.20,324,70
1787448319,9.13,324,69
1787448320,9.18,290,69
1787448321,12.13,299,70
1787448322,13.53,755,70
1787448323,19.44,748,71
1787448324,21.07,742,72
1787448325,20.70,739,72
1787448326,20.68,736,72
1787448327,20.71,736,72
1787448328,20.67,736,72
1787448329,20.59,736,72
1787448330,20.50,736,72
1787448331,20.33,736,72
1787448332,20.34,736,72
1787448333,20.33,736,71
1787448334,20.20,736,72
1787448335,20.07,736,71
1787448336,19.96,736,71
1787448337,19.98,736,71
1787448338,20.05,736,71
1787448339,20.06,736,71
1787448340,20.17,736,71
1787448341,20.03,736,71
1787448342,20.10,736,71
1787448343,20.28,736,71
1787448344,20.53,736,71
1787448345,20.47,736,71
1787448346,20.43,736,71
1787448347,20.27,736,71
1787448348,20.22,736,71
1787448349,20.22,736,71
1787448350,19.90,736,71
1787448351,20.14,736,71
1787448352,20.49,736,71
1787448353,20.50,736,71
1787448354,20.43,736,71
1787448355,20.18,736,71
1787448356,20.14,736,71
1787448357,19.96,736,71
1787448358,19.69,736,71
1787448359,19.63,736,71
1787448360,19.77,736,71
1787448361,19.59,736,71
1787448362,19.50,736,71
1787448363,19.69,736,71
1787448364,19.31,736,71
1787448365,19.74,736,71
1787448366,19.76,737,71
1787448367,19.83,737,71
1787448368,19.86,737,71
1787448369,19.96,737,71
1787448370,20.01,737,71
1787448371,20.12,737,71
1787448372,20.10,737,71
1787448373,19.84,737,71
1787448374,19.68,737,71
1787448375,19.65,737,71
1787448376,19.63,737,71
1787448377,19.60,737,71
1787448378,19.61,737,71
1787448379,19.56,737,71
1787448380,19.57,737,71
1787448381,19.47,737,71
1787448382,19.24,356,71
1787448383,13.68,286,70
1787448384,13.59,270,70
1787448385,11.62,270,69
1787448386,9.15,270,68
1787448387,8.98,269,68
1787448388,8.82,268,68
1787448389,8.82,268,68
1787448390,8.71,282,67
1787448391,11.20,421,68
1787448392,13.39,447,69
1787448393,15.41,438,69
1787448394,12.08,1351,68
1787448395,31.09,1927,71
1787448396,32.15,1925,72
1787448397,30.47,1917,73
1787448398,31.39,1917,73
1787448399,32.30,1917,73
1787448400,32.14,1917,74
1787448401,29.78,1917,74
1787448402,31.27,1917,74
1787448403,31.16,1917,74
1787448404,30.16,1917,74
1787448405,30.08,1917,74
1787448406,29.44,1917,74
1787448407,29.43,1917,74
1787448408,29.36,1917,74
1787448409,29.54,1917,74
1787448410,29.83,1917,74
1787448411,30.10,1917,75
1787448412,30.60,1917,75
1787448413,30.22,1917,75
1787448414,30.15,1917,75
1787448415,31.43,1917,75
1787448416,25.74,1917,75
1787448417,31.94,1917,75
1787448418,31.77,1917,75
1787448419,31.05,1917,75
1787448420,31.10,1917,75
1787448421,31.93,1917,75
1787448422,32.83,1917,76
1787448423,33.39,1917,76
1787448424,31.50,1917,75
1787448425,31.05,1917,75
1787448426,30.24,1917,75
1787448427,31.29,1917,75
1787448428,30.98,1917,75
1787448429,31.62,1917,76
1787448430,31.25,1917,76
1787448431,29.53,1917,75
1787448432,31.12,1917,76
1787448433,32.64,1917,76
1787448434,32.83,1917,76
1787448435,32.23,1917,76
1787448436,31.77,1917,76
1787448437,31.42,1917,76
1787448438,30.53,1917,76
1787448439,29.73,1917,76
1787448440,29.85,1917,76
1787448441,29.83,1917,76
1787448442,29.85,1917,76
1787448443,29.86,1917,76
1787448444,30.25,1917,76
1787448445,30.54,1917,76
1787448446,31.03,1917,76
1787448447,31.25,1917,76
1787448448,30.76,1917,76
1787448449,29.44,1917,75
1787448450,28.68,1917,75
1787448451,28.23,1917,75
1787448452,28.06,1917,75
1787448453,27.77,1917,75
1787448454,14.13,317,73
1787448455,13.93,287,72
1787448456,13.52,275,72
1787448457,12.09,275,71
1787448458,9.40,274,70
1787448459,9.12,273,70
1787448460,8.93,273,69
1787448461,9.01,272,69
1787448462,9.18,369,69
1787448463,20.93,370,72
1787448464,30.47,370,74
1787448465,41.26,375,77
1787448466,64.79,371,83
1787448467,74.82,367,84
1787448468,74.76,363,85
1787448469,74.78,363,86
1787448470,74.90,363,87
1787448471,74.89,363,87
1787448472,71.18,363,87
1787448473,69.84,363,87
1787448474,69.74,363,87
1787448475,67.86,363,86
1787448476,63.80,363,87
1787448477,65.45,363,86
1787448478,62.48,363,86
1787448479,62.40,363,86
1787448480,62.15,363,87
1787448481,62.33,363,87
1787448482,62.26,363,87
1787448483,62.35,363,87
